SourceStimuliName,SourceStimuliArray,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise
Surprised,4,25.63152122,0.000168448,0.004395887,30.10520172,99.88988495,87.09514618,3.46E-06,0.127476811,0.031033762,2.018067598,90.25643158,8.573168755,55.15522766,99.73851013,2.291903973,0.027201558,0.079441436,0.091736987,71.76809692,0.011384935
Surprised,4,21.38472366,0.000253203,0.004907646,26.09103012,99.80872345,99.65197754,3.37E-06,0.134490326,0.031794075,2.372190714,84.80513763,9.06848526,52.09378433,99.53464508,2.017028332,0.035663169,0.133280501,0.104470238,68.70264435,0.026072705
Surprised,4,17.79580307,0.000291079,0.005088532,19.84391212,99.63787079,98.08488464,3.83E-06,0.133401275,0.033214357,2.710359573,71.59030151,9.159878731,44.78154373,99.27749634,1.966068745,0.040689457,0.205511227,0.113341354,66.46126556,0.044818103
Surprised,4,15.77564335,0.000325974,0.005151954,17.04461098,99.43276215,82.66947937,3.71E-06,0.12492203,0.040054046,2.961308479,57.7571907,10.78287888,39.78826523,99.08115387,2.126250982,0.044895794,0.241609916,0.117139451,64.46443939,0.053318262
Surprised,4,14.65845203,0.000364569,0.005082543,14.53291035,99.04612732,12.92163277,3.09E-06,0.110413678,0.048456702,2.339385033,44.24046326,10.5725193,32.71453857,98.92485046,2.217394829,0.046801727,0.214528576,0.113997586,62.72476196,0.047912322
Surprised,4,14.0220232,0.000373796,0.004598141,11.52206516,98.42905426,0.790071428,2.48E-06,0.105830483,0.061080072,2.103812218,29.95275307,10.91496563,28.5951786,98.54512024,2.494968414,0.053482413,0.142280608,0.108797811,61.17453003,0.02965169
Surprised,4,14.23487091,0.000343391,0.004253342,8.43972683,97.17469025,0.092542723,2.42E-06,0.104301579,0.075843439,1.724306941,19.11117554,9.736636162,23.68019867,98.12558746,2.824641943,0.067032501,0.080527216,0.105194755,60.95833588,0.013096035
Surprised,4,14.73551369,0.000326782,0.00389658,6.835039616,94.81199646,0.036197755,2.62E-06,0.100726724,0.097550936,1.391747355,12.37347126,8.902029037,20.37851334,97.11587524,3.119039774,0.086870499,0.043440145,0.096087508,59.88667679,0.004868096
Surprised,4,15.20666409,0.000307997,0.003646011,5.146483898,90.41977692,0.059935875,2.71E-06,0.103082284,0.121060975,1.215020895,6.963460922,7.767056942,15.45899487,95.94330597,3.270255089,0.115382224,0.02360676,0.092920527,57.2817688,0.001760622
Surprised,4,16.65163803,0.0003479,0.003722829,3.900003672,84.18943024,0.045632657,2.70E-06,0.100036621,0.147171721,1.093294501,5.199065685,7.160624027,12.94045544,93.27613068,3.681287766,0.157294065,0.014309591,0.094217472,56.79931641,0.000717037
Surprised,4,14.33689022,0.000469947,0.003874903,2.680037737,72.08374023,0.741611242,3.79E-06,0.087749839,0.186837688,0.846335888,3.066809177,6.443758488,8.9220438,88.84941101,3.874756336,0.178329095,0.010949825,0.096293338,51.54286957,0.000644218
Surprised,4,11.42090511,0.000772496,0.004517094,1.668950081,55.6640625,36.43460846,6.72E-06,0.097879946,0.229362935,0.815064192,1.469380617,5.789869308,6.840294361,84.20861053,2.667768478,0.25194487,0.009038256,0.113940105,46.66070938,0.000804473
Surprised,4,9.144483566,0.001241804,0.005253041,1.111192226,37.00059509,98.69548798,1.22E-05,0.118664108,0.284371972,0.735459387,0.665498734,4.690313816,4.756840229,77.10436249,1.929889679,0.433195055,0.009768336,0.136747494,39.11337662,0.001328478
Surprised,4,7.770673275,0.001568366,0.006180224,0.675818026,23.41602135,99.71916962,1.57E-05,0.129292518,0.369112164,0.678270996,0.35172528,3.874976397,3.551852942,73.49816895,1.4527843,0.590698242,0.020235969,0.162811473,34.26951218,0.00415355
Surprised,4,6.827394962,0.001604347,0.006970479,0.413195848,13.39608383,99.01799774,1.65E-05,0.136853144,0.479496211,0.566482663,0.200643688,3.307437181,2.371479511,70.21092987,1.223110914,0.772619605,0.036028046,0.180404037,29.19430351,0.010841843
Surprised,4,6.231699467,0.001810294,0.007828941,0.295111537,7.894973755,94.38706207,1.83E-05,0.116254166,0.651260376,0.587801397,0.084483236,3.103005409,1.644931793,63.97615814,1.512335539,1.222055316,0.078308985,0.205853984,24.62806892,0.034483727
Surprised,4,6.513638973,0.001974636,0.008464202,0.206991553,4.830385685,73.72664642,1.56E-05,0.092798963,0.799345255,0.590734661,0.046138328,2.740447521,1.071826696,59.17024994,2.149481297,1.820191622,0.181465894,0.216132939,19.3570919,0.109756202
Surprised,4,6.612514973,0.002510612,0.008384535,0.148747548,3.203840733,21.23034859,1.50E-05,0.083902888,0.976254761,0.492627025,0.03807627,2.63130784,0.756734073,55.94193268,2.692195177,2.445423603,0.297307849,0.204328403,15.65603733,0.238273829
Surprised,4,6.982835293,0.002697234,0.008415205,0.115197502,2.106046677,3.618664742,1.30E-05,0.081765853,1.187374115,0.477950066,0.043166362,2.356475353,0.526879609,52.69915771,3.122404099,3.560976744,0.309730053,0.204037875,12.01691723,0.212682143
Surprised,4,7.203259468,0.002649181,0.007943594,0.08840359,1.457882404,0.519902706,1.39E-05,0.083010167,1.377224326,0.471584648,0.048274986,2.251157761,0.378177285,46.20090103,3.25996089,5.54715538,0.367376536,0.194970936,9.584483147,0.174429923
Surprised,4,7.928788185,0.002600163,0.007152139,0.074482635,1.066941977,0.18451412,1.70E-05,0.087820597,1.582574964,0.41516462,0.05335227,2.147268534,0.262763321,36.16204453,3.228071213,8.196105957,0.348042935,0.170861557,7.373244762,0.121224895
Surprised,4,7.998106956,0.002424564,0.006813995,0.058708202,0.728970587,0.086436398,1.94E-05,0.095417969,1.941577196,0.399156541,0.071887605,2.021692276,0.203346476,31.90379333,3.261216164,11.32731342,0.20837678,0.168037131,6.100336075,0.055113643
Surprised,4,8.159982681,0.002260499,0.00685248,0.054844659,0.57108438,0.086121812,2.24E-05,0.097319789,2.203160763,0.396046013,0.13207677,1.814020514,0.14141646,29.25197601,3.190289736,14.04728794,0.138167575,0.172420472,4.884519577,0.028475432
Surprised,4,8.193567276,0.002351209,0.007252232,0.045504775,0.433845669,0.116809294,2.33E-05,0.101812504,2.601489782,0.381765157,0.167511359,1.815700412,0.110707849,28.22139549,3.362170935,16.07015038,0.072618157,0.185198024,4.25141716,0.011763551
Surprised,4,8.907567024,0.002331013,0.007217701,0.042037457,0.350574672,0.083807364,2.60E-05,0.099674918,2.99098444,0.326067179,0.163234755,1.710114002,0.07646811,28.3252182,3.360924721,19.63921547,0.03639476,0.179076791,3.635135412,0.005037806
Surprised,4,9.887058258,0.002265455,0.007134488,0.039605178,0.29554233,0.060263723,2.91E-05,0.099119321,3.667359352,0.308419228,0.161717027,1.543267965,0.061938662,28.90418243,3.268626451,23.2004528,0.02467306,0.17686902,2.950772285,0.002854804
Surprised,4,10.45699406,0.002053194,0.007135265,0.036712814,0.273218781,0.039779421,2.48E-05,0.113829009,4.321085453,0.280212998,0.168693528,1.479868054,0.046082549,27.03297043,3.781231642,29.36117935,0.01925276,0.179097921,2.550460815,0.002135646
Surprised,4,10.63786411,0.001994105,0.006904173,0.034057479,0.264415681,0.048285481,1.62E-05,0.103133164,5.184513569,0.26401484,0.192302182,1.41288352,0.035977986,23.80803871,5.939976692,29.90439224,0.018122705,0.170474693,2.348002195,0.001949429
Surprised,4,9.878139496,0.001864739,0.006975912,0.033569127,0.238970444,0.054226819,1.06E-05,0.082395554,6.277206898,0.258235812,0.179814667,1.190862417,0.029546881,24.16005898,9.093405724,26.63517952,0.015902407,0.178019717,1.978355765,0.001762587
Surprised,4,10.96556282,0.001412679,0.006459332,0.036300357,0.244866803,0.033737358,1.05E-05,0.073096268,7.292954445,0.273630828,0.180881053,1.156127214,0.024442429,23.11848831,12.7323513,28.59345627,0.018762344,0.167529553,1.830526233,0.00208877
Surprised,4,12.82078934,0.000967747,0.004698182,0.038461845,0.249649972,0.01724357,1.07E-05,0.071768701,7.944782734,0.250025392,0.159125924,1.116318345,0.019304229,19.96946144,15.25423145,25.68450165,0.011727734,0.123822697,1.686197162,0.001268696
Surprised,4,14.88621521,0.000653885,0.003809363,0.033109803,0.271669805,0.003435642,1.08E-05,0.074725069,8.792902946,0.261436403,0.142849475,1.202078819,0.015323051,17.85596848,15.40015888,22.54667091,0.012179748,0.102676116,1.604627609,0.001347688
Surprised,4,18.19178581,0.000506871,0.003181769,0.033862494,0.266272157,0.000159775,1.13E-05,0.090785019,10.06037617,0.274069935,0.122445434,1.152513981,0.010881635,15.65414047,11.97071934,24.73789406,0.022782424,0.08375188,1.425388455,0.003122471
Surprised,4,16.93086052,0.000647739,0.002266405,0.035556421,0.246621683,5.78E-07,2.00E-05,0.113945529,12.34568024,0.294751316,0.069417015,1.64385283,0.008253974,12.33587456,7.42970705,26.63481522,0.014921519,0.062202897,1.23056531,0.00313642
Surprised,4,15.39423752,0.001304351,0.001829232,0.039424796,0.179603636,4.64E-09,6.39E-05,0.141081527,15.84427738,0.305342585,0.030721571,1.990232825,0.00548265,8.144934654,3.724239588,29.25536537,0.008934286,0.049918592,0.922902286,0.003493762
Surprised,4,13.60422707,0.00257545,0.001703451,0.042501707,0.148115814,8.86E-10,0.000246171,0.182088673,20.22168159,0.365828574,0.013399502,2.660389662,0.004294151,5.560211182,1.887283921,37.10202789,0.00776226,0.047021646,0.700950742,0.006117028
Surprised,4,11.2711401,0.005718214,0.001806031,0.041548386,0.122545078,1.04E-09,0.001012812,0.229013711,24.25431824,0.446966141,0.005750285,3.329515457,0.003139074,4.432930946,1.011770487,43.4843483,0.00704759,0.049465723,0.480360836,0.011554611
Surprised,4,8.261922836,0.012977962,0.001776169,0.048171788,0.115657382,2.78E-09,0.005404592,0.285318524,29.12420273,0.492576987,0.003089104,4.692876816,0.002468608,3.104503155,0.463567495,54.22285843,0.004375773,0.048314143,0.308191359,0.017343694
Surprised,4,5.794633865,0.036764406,0.001716094,0.046363041,0.088618055,1.89E-09,0.027472407,0.413224101,34.83972168,0.559997201,0.00132574,5.949302673,0.001741158,2.178802967,0.227879927,66.53259277,0.003308074,0.048323121,0.205349565,0.037354197
Surprised,4,4.199860096,0.126600251,0.001715422,0.048280854,0.081367165,3.35E-09,0.132042676,0.578147411,39.47864151,0.59649688,0.000703485,7.551260948,0.001334612,1.788572311,0.109449707,76.05740356,0.001690095,0.04899323,0.144793659,0.0532085
Surprised,4,2.931845903,0.35673669,0.001609249,0.049025793,0.066401049,5.36E-09,0.902291,0.867468238,46.56564331,0.613096952,0.000526267,8.696554184,0.000959563,1.219915986,0.054082651,82.26398468,0.000489359,0.046058066,0.093423106,0.034852501
Surprised,4,2.820858002,1.001358986,0.001471563,0.047288105,0.056754798,6.90E-09,4.593352318,1.29212141,51.48404312,0.668464601,0.00053213,10.70494461,0.000798365,1.179784536,0.027528858,88.38816833,0.000412483,0.042846281,0.073345318,0.054320503
Surprised,4,2.806798458,2.103689194,0.001225592,0.043847881,0.0447818,1.02E-08,23.0546093,2.017202139,56.17046356,0.699993312,0.000454431,13.21714687,0.000611038,1.134869576,0.012409312,92.93089294,0.000331779,0.036464602,0.054396167,0.067937367
Surprised,4,2.505202532,5.098121166,0.000975845,0.042808928,0.036998641,5.96E-09,63.25115204,2.899252892,61.45444489,0.80421716,0.000390166,17.14548111,0.000507251,0.863075316,0.006154381,96.10847473,0.000137646,0.029928032,0.04438797,0.044528823
Surprised,4,2.386705875,12.37781715,0.000794275,0.038842775,0.033436369,8.78E-09,90.60070038,4.621854782,64.09337616,0.812696874,0.000258756,19.8852272,0.00040059,0.720721185,0.00324253,97.0654068,8.52E-05,0.024272388,0.032661058,0.03247441
Surprised,4,1.818208933,28.1591835,0.000613609,0.034183297,0.025418136,4.98E-09,98.45696259,7.556082249,67.90314484,0.92144537,0.000255202,22.72803497,0.000326299,0.468618661,0.001681938,97.73091888,3.45E-05,0.020100303,0.023963479,0.015665011
Surprised,4,,,,,,,,,,,,,,,,,,,,
Surprised,4,1.278749704,53.35905457,0.000491162,0.028193193,0.018016366,8.85E-09,99.78590393,12.59556484,70.44116211,0.984021127,0.000171736,24.64525795,0.000263875,0.320292652,0.000907396,98.34151459,1.88E-05,0.017454667,0.018648073,0.0096011
Surprised,4,,,,,,,,,,,,,,,,,,,,
Surprised,4,,,,,,,,,,,,,,,,,,,,
Fearful,2,,,,,,,,,,,,,,,,,,,,
Fearful,2,,,,,,,,,,,,,,,,,,,,
Fearful,2,0.276526481,0.000238596,2.844834089,0.029730184,0.025840202,0.000857534,2.60E-07,0.325488061,0.182108611,0.000450485,0.122596912,0.00153162,0.010105677,0.059046105,0.578824818,4.423282623,0.950009704,2.676557541,0.063826844,2.1906991
Fearful,2,0.266614914,0.000403735,3.007633448,0.026707992,0.029818267,0.000402113,1.72E-07,0.318225831,0.176611081,0.000418215,0.100130826,0.003073542,0.008885136,0.037894592,0.471503168,9.182460785,1.327322602,2.589272499,0.035325922,4.002236366
Fearful,2,0.252630651,0.000479157,3.180046082,0.030786429,0.049434613,0.000264032,1.58E-07,0.303625286,0.194859967,0.000427825,0.123046376,0.001806255,0.010746355,0.08451049,0.433782011,8.678057671,1.190204978,2.831468344,0.037563421,3.643169641
Fearful,2,0.33669439,0.000351155,3.48993516,0.02431589,0.063714966,0.000188071,1.86E-07,0.313501328,0.175368935,0.000281569,0.18606405,0.002323897,0.020237995,0.072952837,0.434414506,4.698836803,1.350846529,2.909437895,0.040137377,3.530925512
Fearful,2,0.36178264,0.000299021,4.313100815,0.024375172,0.069570698,0.00022353,2.89E-07,0.378671318,0.147195116,0.00033136,0.182758108,0.001791556,0.026726793,0.067825481,0.503483057,3.143944263,1.461285472,3.487194061,0.040304102,3.377868891
Fearful,2,0.270422876,0.000211577,5.30606842,0.024452174,0.068813704,0.000113718,2.56E-07,0.37912038,0.150269911,0.00027194,0.196956888,0.001688184,0.034808289,0.069399588,0.445685565,2.981559038,0.856852829,4.946387768,0.037856303,1.53103447
Fearful,2,0.300099701,0.000188276,5.533178806,0.027617924,0.068636604,7.63E-05,3.10E-07,0.403592646,0.139080361,0.000253505,0.204622537,0.001521224,0.040815342,0.069426842,0.497369647,2.730358362,0.870821476,5.091426849,0.04163079,1.455929279
Fearful,2,0.256280601,0.000160939,6.043442249,0.027123451,0.078038871,6.99E-05,3.65E-07,0.454811037,0.150943294,0.000275808,0.239027292,0.001505309,0.056682438,0.070536993,0.530601561,2.649188995,0.62791878,6.067491055,0.046460055,0.879033208
Fearful,2,0.266849577,0.000151182,6.291441917,0.030292835,0.059738491,0.000121345,3.72E-07,0.487267017,0.15611583,0.000284436,0.283824086,0.001431462,0.055233859,0.063938431,0.550965786,2.648944139,0.600937545,6.34073925,0.051589128,0.741687775
Fearful,2,0.242492467,0.0001129,7.064692497,0.037414234,0.074745297,0.000216032,4.06E-07,0.548003376,0.158162355,0.000252431,0.428586334,0.001621759,0.070295684,0.070391275,0.555701911,2.841333628,0.309094667,8.053095818,0.052926257,0.237188831
Fearful,2,0.246909723,9.12E-05,8.182691574,0.042569038,0.077384792,0.000287614,3.84E-07,0.589374483,0.145033106,0.000227506,0.471924067,0.00157813,0.074644141,0.079742379,0.553324401,3.025806427,0.23909393,9.704025269,0.066044122,0.122969344
Fearful,2,0.317702621,0.00011224,8.397809029,0.049263507,0.088801391,0.000410076,4.29E-07,0.513970852,0.149059713,0.000214969,0.658526599,0.001530087,0.098887809,0.087875426,0.553265035,3.747028351,0.30838725,9.298695564,0.08047881,0.146791786
Fearful,2,0.277661741,8.37E-05,10.1614151,0.05413007,0.084786385,0.00026143,4.33E-07,0.527020574,0.148793668,0.000200899,0.842510283,0.001757381,0.105898201,0.101365842,0.538780928,4.314948082,0.141026184,12.53829288,0.09535791,0.041312739
Fearful,2,0.308274537,9.94E-05,10.9274044,0.050169885,0.088533953,0.000170678,3.88E-07,0.466534197,0.140866324,0.000164422,0.939271033,0.001812522,0.129125223,0.106094047,0.559651554,5.228376865,0.262505382,12.84621429,0.114372194,0.077213019
Fearful,2,0.291521758,9.19E-05,12.06099033,0.05154521,0.085638769,8.02E-05,3.14E-07,0.406559795,0.14244926,0.000151194,0.847839415,0.001886712,0.138740897,0.112638079,0.545440733,6.082353115,0.218753844,14.51142693,0.121547565,0.053006422
Fearful,2,0.255833507,8.49E-05,14.14399815,0.051590234,0.098077372,7.77E-05,2.92E-07,0.379887432,0.140534952,0.000133394,1.336330652,0.002216317,0.181537613,0.134671062,0.569328785,6.815441132,0.220792666,17.72977066,0.139547408,0.041543297
Fearful,2,0.234592751,6.66E-05,17.16657448,0.049622819,0.111404389,9.49E-05,2.60E-07,0.347926527,0.130543202,0.000114233,1.126126766,0.002539782,0.206806555,0.168545917,0.568683982,7.929460049,0.14136517,22.13993835,0.162109479,0.016446374
Fearful,2,0.217130587,4.78E-05,20.71938515,0.056275442,0.130430356,0.000203583,2.67E-07,0.357418746,0.129920349,0.000113808,1.179025888,0.00288602,0.25810048,0.240937024,0.570854247,9.335188866,0.140577927,28.20092773,0.168519959,0.011504675
Fearful,2,0.198464558,4.23E-05,23.99133873,0.057737894,0.143152684,0.000332317,2.65E-07,0.359304935,0.135069951,0.000118447,0.912537038,0.003081692,0.291036069,0.272654444,0.589415789,11.3118391,0.092783131,34.02909088,0.15783301,0.005530367
Fearful,2,0.19762142,4.10E-05,27.23323822,0.063196406,0.178829759,0.000286312,2.46E-07,0.376972347,0.136636704,0.000123575,1.064177155,0.003330885,0.366698235,0.349732935,0.616298735,15.39149952,0.045824606,39.07062149,0.16452387,0.001575456
Fearful,2,0.186687097,3.72E-05,31.05329704,0.066290207,0.191540316,0.000310501,2.13E-07,0.352828711,0.134753287,0.000114201,1.089947462,0.003637037,0.393606722,0.476506263,0.599106312,22.83988762,0.054040264,44.5514183,0.164995685,0.001609482
Fearful,2,0.17193681,3.72E-05,34.66502762,0.072622657,0.214058727,0.000349189,2.08E-07,0.349372506,0.130352303,0.000108217,1.16153419,0.003871427,0.452208012,0.636865318,0.673427999,28.91057587,0.028001577,49.69242477,0.172543883,0.000519525
Fearful,2,0.156947657,3.64E-05,37.84886551,0.071098536,0.236746058,0.000338615,1.82E-07,0.336711973,0.127321512,0.000110385,0.924211621,0.004689457,0.469703704,0.776107967,0.668951333,38.11101913,0.018233236,54.58076477,0.158619598,0.000238401
Fearful,2,0.140821651,3.57E-05,40.59164047,0.07696306,0.233480051,0.000225875,1.61E-07,0.299832612,0.134416565,0.000110374,0.716004252,0.004634163,0.50299722,0.88810122,0.657549381,46.13408661,0.015660949,57.95787048,0.142141297,0.000174387
Fearful,2,0.137453482,3.49E-05,42.61074066,0.079059266,0.282856464,9.99E-05,1.62E-07,0.29649508,0.137452692,0.000114715,0.597061515,0.004632678,0.508689582,1.119993567,0.639661074,54.50943756,0.015851812,60.80150986,0.128573656,0.000180886
Fearful,2,0.131878793,3.36E-05,44.75640869,0.070725195,0.300299644,8.98E-05,1.52E-07,0.286964357,0.134668484,0.000120385,0.642873049,0.00482222,0.557045579,1.19622314,0.639696538,58.2238884,0.020447358,63.413414,0.12729463,0.000263144
Fearful,2,0.123834901,3.13E-05,46.28490067,0.070531048,0.317191094,0.000165276,1.57E-07,0.270784616,0.136603519,0.00011931,0.515396237,0.004841115,0.554555535,1.269396663,0.643927395,61.9703598,0.024611337,65.01624298,0.127601415,0.000359366
Fearful,2,0.106437899,3.52E-05,45.61839676,0.072191671,0.371906817,0.048915721,1.64E-07,0.26722613,0.145084292,0.000123512,0.582152724,0.004845623,0.581176579,1.532069921,0.609763205,57.01567459,0.013324012,65.37469482,0.118502714,0.000245358
Fearful,2,0.100110747,3.39E-05,45.28942108,0.07428547,0.446239799,15.59053707,2.30E-07,0.261511385,0.152382344,0.000140369,0.676556766,0.005220326,0.566152394,1.61331296,0.439877629,55.16382217,0.008733777,66.03627014,0.109180316,0.000192806
Fearful,2,0.097036146,3.45E-05,44.54225922,0.077794001,0.561136127,94.28352356,3.95E-07,0.291526735,0.152172595,0.000153452,1.056239367,0.005049642,0.602248251,1.920582414,0.30999431,48.6857605,0.005533468,66.13359833,0.1126564,0.0001344
Fearful,2,0.087317504,3.49E-05,43.52240753,0.075770944,0.860145509,98.40634918,6.53E-07,0.346964836,0.152670994,0.000154988,2.424048662,0.005324206,0.620805204,2.602430582,0.229449257,40.20390701,0.003065471,65.7492218,0.115340553,8.66E-05
Fearful,2,0.076963507,3.76E-05,44.89763641,0.086332023,1.254753232,98.47896576,1.01E-06,0.38117519,0.150619239,0.000130465,4.895912647,0.005483052,0.798913598,4.222043991,0.185633525,30.7495575,0.001894208,68.42731476,0.114749342,6.19E-05
Fearful,2,0.072013363,4.04E-05,45.07441711,0.107404128,2.075928926,99.80577087,1.30E-06,0.423461854,0.14798823,0.000123199,9.377002716,0.005742931,1.031320572,7.62105751,0.163182542,19.17307854,0.001348375,69.62454987,0.133216605,5.90E-05
Fearful,2,0.063564911,4.22E-05,45.94091034,0.11964269,3.820423365,99.22302246,1.28E-06,0.366959661,0.142912135,0.000107802,20.33417702,0.006343503,1.386012793,13.44103527,0.17418541,10.16133595,0.000726949,71.07420349,0.14561522,3.61E-05
Fearful,2,0.05695897,3.94E-05,46.79940033,0.153116062,6.287243366,97.0422287,1.40E-06,0.319666624,0.141094685,0.000103704,38.19795609,0.006883268,1.599732876,21.3174324,0.199091926,5.1427145,0.000433322,73.13710785,0.160511896,2.20E-05
Fearful,2,0.055060089,3.60E-05,47.53740311,0.205354229,9.886571884,81.78240204,1.68E-06,0.294258893,0.143932879,9.66E-05,61.22237778,0.008417534,2.03106904,31.95976448,0.221816093,2.626437426,0.000569029,74.81999207,0.184961662,2.20E-05
Fearful,2,0.056723028,3.38E-05,47.80727005,0.266708642,16.83439445,51.25972748,1.55E-06,0.278298616,0.142289817,9.13E-05,77.15014648,0.009563408,2.406629562,42.87187958,0.257493198,1.154842377,0.00065184,75.08398438,0.217944115,2.23E-05
Fearful,2,0.05234715,3.36E-05,49.00709915,0.310095131,27.91612244,23.03298569,1.62E-06,0.252427548,0.137936264,8.38E-05,80.69476318,0.011002755,3.153013229,53.58096313,0.293325692,0.657650292,0.000849652,76.78093719,0.244462371,2.78E-05
Fearful,2,0.049933512,3.23E-05,49.47693253,0.381707698,38.33752441,2.816050529,1.72E-06,0.255228132,0.134748667,8.11E-05,83.77215576,0.011460211,3.516140938,64.26618195,0.330473036,0.345328063,0.001089275,77.72974396,0.273219317,3.33E-05
Fearful,2,0.048604108,3.13E-05,50.96310043,0.506103277,54.58361435,0.488698959,1.68E-06,0.232340574,0.128565073,7.72E-05,88.10015106,0.012262441,4.494281769,78.08834839,0.374182463,0.202073649,0.001539935,79.44147491,0.297679096,3.63E-05
Fearful,2,0.047077727,3.46E-05,51.44766235,0.597453356,68.46669006,0.117718816,1.56E-06,0.203534573,0.123361588,7.58E-05,90.83267212,0.011991228,5.169689655,86.69319153,0.414589703,0.126236305,0.001863068,79.28088379,0.360656381,3.59E-05
Fearful,2,0.044553194,3.64E-05,52.4115715,0.75725019,79.0293808,0.076304324,1.61E-06,0.175551668,0.126552805,7.67E-05,92.12083435,0.01265519,6.422000408,91.95107269,0.460509151,0.102086209,0.002716408,80.30062866,0.380496114,4.06E-05
Fearful,2,0.03980742,3.26E-05,53.52841568,0.901679397,85.5655365,0.046616327,1.34E-06,0.154483154,0.12235257,8.19E-05,92.95511627,0.013463668,6.879379272,95.38700867,0.486712664,0.07884752,0.004036774,81.92315674,0.386942327,5.90E-05
Fearful,2,0.040971316,3.71E-05,51.91056824,1.082376242,89.50363159,0.032199875,1.23E-06,0.16331248,0.117227964,8.55E-05,91.49165344,0.013744426,8.183362961,97.08086395,0.592357039,0.074750528,0.005287397,80.20855713,0.489822119,8.94E-05
Fearful,2,0.039610293,3.20E-05,51.46007919,1.233697176,92.07093048,0.010037747,7.79E-07,0.149849012,0.117551684,9.67E-05,92.43797302,0.013612536,8.77967453,98.36759186,0.949032903,0.065198489,0.0073575,80.53366852,0.527456403,0.000141618
Fearful,2,0.039554577,3.13E-05,50.37859726,1.730383277,94.63805389,0.007114541,4.76E-07,0.149963781,0.114804827,0.000116987,93.82006836,0.01423679,10.12123203,99.09596252,1.426667094,0.062284999,0.008134011,80.09337616,0.641149819,0.000156735
Fearful,2,0.042345565,2.90E-05,47.6437912,2.325136662,95.34664154,0.001889401,3.12E-07,0.138180226,0.114282511,0.000146689,93.75791931,0.013120985,10.1408453,99.37421417,2.0359869,0.051712804,0.011811716,77.85452271,0.770947337,0.000236807
Fearful,2,0.045466796,3.25E-05,43.60444641,2.558824539,95.72332001,0.001181281,2.14E-07,0.131457061,0.113938853,0.000171689,91.75312805,0.01232658,10.90130234,99.38292694,2.553337336,0.058093827,0.015490984,74.4101944,0.937724233,0.000382265
Fearful,2,0.048845924,3.86E-05,39.35984421,2.725316286,95.55446625,0.000598856,1.94E-07,0.129844517,0.112918638,0.000206384,88.38586426,0.011588089,10.65748978,99.3234787,3.127166986,0.081221573,0.01719656,70.18004608,1.207028866,0.000458508
Fearful,2,0.05451449,4.05E-05,34.86125946,2.828692436,95.15155029,0.001012711,2.22E-07,0.149350271,0.108804181,0.00023675,84.91632843,0.011661414,11.13093948,99.25202942,3.221032143,0.108319916,0.020081548,65.16516113,1.637999058,0.000638609
Fearful,2,0.05940526,4.30E-05,30.2346096,2.690984011,94.49450684,0.000343516,2.07E-07,0.167013407,0.110380083,0.000263929,82.04528046,0.010893701,10.79052734,99.26222229,2.810146093,0.132105947,0.025483532,58.8614502,2.101200342,0.00095441
Fearful,2,0.061458763,4.24E-05,26.75607681,2.532960415,93.36912537,0.000241248,1.82E-07,0.192233279,0.113734119,0.000314925,80.00566864,0.010638016,11.00802708,99.21648407,2.496571541,0.175150856,0.019480163,54.35558701,2.561860323,0.000654652
Fearful,2,0.068478256,3.98E-05,22.79537392,2.357518911,91.66773224,0.000213585,1.98E-07,0.19215937,0.114909314,0.000401447,77.54006958,0.01049336,10.79356194,99.20917511,2.167343378,0.222306654,0.018845789,48.36204147,3.113351345,0.000687444
Fearful,2,0.076883279,3.90E-05,19.27271461,2.431419611,90.49262238,0.000343278,1.88E-07,0.211285636,0.115906857,0.000452627,72.65913391,0.009149723,11.29727459,99.20267487,1.80667603,0.233382002,0.020731896,41.50115204,3.833288908,0.000794873
Fearful,2,0.086683251,3.70E-05,16.84632683,2.407583237,89.05487061,0.000151032,1.88E-07,0.212460533,0.11084646,0.000504899,73.5827179,0.009254504,11.61707401,99.26774597,1.565416694,0.251080185,0.018021623,37.06577682,4.918337345,0.00068341
Fearful,2,0.102770902,3.53E-05,14.45498466,2.218966961,87.60202026,6.29E-05,2.05E-07,0.242645577,0.108413346,0.000599456,72.56909943,0.009475267,11.73333454,99.19527435,1.344148278,0.278860539,0.018786799,32.16342926,6.105230331,0.000642727
Fearful,2,0.114187233,3.54E-05,12.66940498,2.086517811,84.31651306,8.71E-05,1.89E-07,0.240686744,0.107083224,0.000660259,73.18171692,0.009151442,11.17872143,99.07098389,1.182427526,0.251697153,0.01910965,27.9124012,7.08105278,0.000608305
Fearful,2,0.127794594,3.61E-05,10.90215492,2.152854681,82.58422089,0.000265641,1.92E-07,0.276447594,0.105381325,0.000757353,75.36360168,0.008524402,11.5184288,99.13851166,1.098946095,0.217054874,0.0185594,24.21412086,8.095692635,0.000587737
Fearful,2,0.155457348,3.12E-05,10.1925745,2.071395159,81.05776215,0.00044633,2.33E-07,0.34003365,0.099164046,0.000866257,77.48235321,0.008178172,11.57913113,99.15233612,1.029971242,0.186834484,0.014288292,22.26098824,9.97039032,0.000423282
